Unnamed: 0,author_id,rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,submission_time,review_text,review_title,skin_tone,eye_color,skin_type,hair_color,product_id,product_name,brand_name,price_usd
84013,6005800505,1,0.0,0.6666669845581055,3,1,2,2019-05-17,This product for some reason did not work for me. I had high hopes because of all the great reviews but t skin continued to break out. After switching cleansers when this one ran out my skin started clearing. It didn’t make me break out more but didn’t do anything to help the current situation. Do not recommend for dry skin types with some texture.,,lightMedium,brown,dry,brown,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
76761,8861262020,3,0.0,0.8695650100708008,23,3,20,2020-05-19,"Completely cleaned my face, and made me feel very fresh after using but was VERY drying. Now I have dry skin, when I never did which is annoying.",Cleansing but drying,lightMedium,brown,combination,brown,P411387,Superfood Antioxidant Cleanser,Youth To The People,39.0
9479,2379961494,5,1.0,,0,0,0,2019-06-23,Amazing lip mask! I’ve been using this for a couple of days and I can definitely see a difference. It made my lips soft & I feel like it looks plumped too. Definitely worth it. Love the smell too.,Amazing Lip Mask!,medium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
15160,1787976799,1,0.0,0.800000011920929,15,3,12,2018-01-02,does not heal chronically dry/chapped lips,,fairLight,hazel,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
47951,24944088419,5,1.0,,0,0,0,2022-02-04,I really like the consistency of this product and it smells amazing. I’ve tried different aqua bomb type products and this one actually lasted the longest for me personally!,Great smell and moisturizer,light,hazel,combination,blonde,P394639,The True Cream Aqua Bomb,belif,38.0
7548,6135126345,2,0.0,0.3333329856395721,3,2,1,2020-01-26,Not impressed! I bought it based on reviews. Doesn’t make my lips less cracked or less dry at all. IDE rather use burts bc it’s cheaper and it does the same exact thing,not worth it,tan,brown,oily,brunette,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
55053,27072970263,5,1.0,1.0,4,0,4,2022-11-11,"I really like this cleansing balm. I don’t wear heavy makeup but I do wear lots of sunscreen and some makeup on top. This makes my skin feel really smooth and cleans and I don’t even have to use a cloth to wipe it off, rinsing with water is enough. It doesn’t leave an oily and shiny film like other balms. I follow this up with the La Roche Posay hydrating cleanser after and my skin feels amazing. Leaves my skin super soft. I definitely recommend this balm.",Love it.,,brown,combination,auburn,P417238,Green Clean Makeup Removing Cleansing Balm,Farmacy,36.0
69769,1540594052,5,1.0,0.0,3,3,0,2020-01-14,Absolutely lovey this product. It’s an investment to your skin,Love it,lightMedium,green,combination,brown,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
96387,12545753951,3,0.0,0.8333330154418945,6,1,5,2022-12-05,"Works to cover up redness, BUT 1) leaves a white-cast on my face (I have light-medium skin) and 2) separates and feels gross by the end of the day. I was recommended this by a friend but I really would not repurchase.",leaves a white cast!,,brown,dry,black,P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0
97168,1435175601,5,1.0,1.0,5,0,5,2021-10-18,"As a pale person who has suffered from sensitive skin, readiness and veins all her life, this is a miracle worker. I have tried so many tinder moisturizers, white cast sunscreen (just to tamper the red) and more. It’s a god-send.",this. is. it!,light,brown,combination,brown,P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0
89260,8696280590,5,1.0,1.0,11,0,11,2020-01-13,"I have had acne scars that just wouldn’t fade away (no divots, just redness and dark marks that stayed forever) and this has shown results in the first week! I just put it on before my moisturizer before bed every night and it feels like every day I see the marks on my face get a little lighter everyday! It works!",actually works!,fair,blue,combination,blonde,P427417,Niacinamide 10% + Zinc 1% Oil Control Serum,The Ordinary,6.0
24515,1274534492,1,,0.3333329856395721,6,4,2,2009-08-06,"Cleans okay, but it reeks!",smells bad,lightMedium,,,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
89806,8775561444,4,1.0,,0,0,0,2019-07-17,"I really loved this product, I bought it 2 weeks ago and I have noticed my acne have been reduce a lot! It also gave my face a little brightness that I did not have before. I haven’t seen my pores reduced but it might take a while to see that I guess. It’s a little sticky and it takes a few minutes to be absorbed.",Great for acne!,lightMedium,brown,combination,black,P427417,Niacinamide 10% + Zinc 1% Oil Control Serum,The Ordinary,6.0
41471,6635315424,3,1.0,,0,0,0,2020-06-10,I got this as a free sample from Pinchme and I loved how my face felt afterwards it is amazing.,,light,blue,normal,blonde,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
22262,5753509123,1,,0.0,1,1,0,2014-05-01,“...whisks away everyday impurities and makeup—even mascara—without stripping the skin of essential moisture“It doesn’t take my mascara off and they’re not even waterproof also my skin gets so dry after using it. The smell is also unpleasant.,Not for me,,,combination,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
56715,8102411318,3,0.0,0.75,8,2,6,2020-10-08,"Ok so this does remove my face makeup easily.  I especially love that it doesn’t leave a noticeable residue on me.  HOWEVER, it only does half the job as this can not seem to get my eye makeup off for the life of it.  I don’t wear much eye makeup; just liquid liner and one to two coats of mascara (not waterproof) and for whatever reason I’m still left looking like a raccoon after I rinse it off.  If I want to get the eye makeup residue off I have to go back with more balm a second or sometimes third time, and even then I notice smudges under my eye the next morning.  If it can’t live up to its claims, even against the bare minimum of eye makeup, it’s not worth the hype or your money IMO.",Not worth it,fairLight,brown,dry,brown,P417238,Green Clean Makeup Removing Cleansing Balm,Farmacy,36.0
10591,20102379020,5,1.0,,0,0,0,2019-04-27,"Smells so good! I use it all the time, even in the morning! Softens and protects lips after just one use.",,fairLight,green,dry,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
64872,5033804641,3,1.0,,0,0,0,2019-05-22,"So I got this with a rouge reward because I love cleansing oil, and this is quite lovely! It feels very thin and removes makeup while rinsing away cleanly on my skin. This doesn’t leave a residue like the Clinique balm, but I found I ran through this in about 2 months. Most of my cleansing oils are about 3oz as well and last me anywhere from 4-6 months with regular use. After I finish this jar, I’m moving on to the DE Slaii and DHC cleansing oils.",removes makeup but lasts very shortly,medium,brown,combination,black,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
12394,11922886919,5,1.0,,0,0,0,2018-09-23,Smells good and my lips feel so soft in the morning!,,lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
366,6826968865,2,0.0,0.4000000059604645,5,3,2,2023-01-19,Meh this stuff is ok but I regret my purchase. It is not long lasting and I don’t wake up with softer lips. I’m disappointed. Also I like the applicator but feel like the packaging could be more convenient so that the applicator doesn’t get lost,Not very effective,light,blue,dry,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
21253,5255970132,1,,0.8999999761581421,10,1,9,2016-01-12,I got a mini size of this for my birthday reward and it dried my skin out so bad (I have the oiliest skin ever!) and it made my makeup look like a disaster cause of the dry patches and peeling it gave me. wouldn’t buy this with my own money. it’s a basic cleanser too! nothing special about it and not worth the money in my opinion.,ruined my skin,,,,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
66444,1706922766,5,1.0,,0,0,0,2018-05-09,I use this balm to remove my makeup at night and to cleanse in the morning.,,,,combination,,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
54854,1175321345,2,,0.8333330154418945,6,1,5,2015-04-13,Sad that this broke me out because it truly hydrated my skin. I loved the consistency too. Although I checked the mirror in an hour or two and my face looked like a frying pan. Definitely not for daytime. Acne-proners beware!,broke me out :(,,,,,P394639,The True Cream Aqua Bomb,belif,38.0
67817,5984678675,3,1.0,1.0,1,0,1,2021-04-28,"I got this free in a Voxbox for my honest review. It seemed pretty hydrating, but it didn’t perform any better than my other moisturizers. For the price, it isnt anything special",,fair,brown,combination,brown,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
4004,26953987552,1,0.0,0.2307689934968948,13,10,3,2020-12-23,Je ne comprends pas le succès de ce produit. Inutile. Autant utiliser de la vaseline qui est bien plus efficace. Don’t waist your money,Inutile,,,,,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
49040,5168294845,5,1.0,,0,0,0,2021-04-23,"Whenever I feel like my skin is dry, I pop some of this puppy on and my skin looks and feels so much better! It dries quickly and keeps my skin glowy. I used this brand well before I was given a product for free!",,fair,brown,combination,brown,P394639,The True Cream Aqua Bomb,belif,38.0
99591,7018336349,3,0.0,,0,0,0,2019-06-06,"I bought this and it was only half full. I thought for 50$ I would at least get a full bottle. The product is great, but for the price? May not be worth the larger size, if you only get a jar half full.",NOT SURE ABOUT THE PRICE.,lightMedium,brown,combination,brown,P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0
6127,21276203561,3,1.0,1.0,1,0,1,2020-05-08,"Bought this mask a week ago, it makes your lips soft but its not really anything to go crazy over. Product does go a long way. Worth $20",Its okayy,light,green,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
35101,1090948022,5,,,0,0,0,2017-01-25,This product has really helped with the dryness I was experiencing. My skin is left feeling very soft and not too greasy. Love it!,Skin Saver,,,,,P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,38.0
94034,5331472941,2,0.0,0.4000000059604645,5,3,2,2018-06-12,This product felt very nice and smoothing but the smell is TERRIBLE. So disappointing. My husband asked me to wash it off before bed it stinks like Cat pee. Please change the smell of this product i would try it again if it smelled better.,Not worth the money!,fair,blue,dry,blonde,P309308,Good Genes All-In-One AHA Lactic Acid Treatment,Sunday Riley,122.0
93692,5526308514,1,0.0,0.9444440007209778,18,1,17,2018-10-28,"I got this as a sample once before and remember really loving it thinking that it really smoothed out my skin... Well I went ahead and purchased a bottle of this and I’ve been using it for about two weeks and havent oticed any difference. I wanted this for all of the claims... Texture, dark sports, and fine lines and wrinkles. I don’t think this did anything it claims at all. My skin didn’t even look smooth like it had before with my sample. I think they changed the formula bc it doesn’t have the same scent as before. It smells like lemon now. I will be returning mine. I have no idea why this is at the price it is when it doesn’t do anything. This is a strong pass for anyone with major skin issues like myself",Disappointing,medium,brown,combination,brown,P309308,Good Genes All-In-One AHA Lactic Acid Treatment,Sunday Riley,122.0
52624,12496171483,3,0.0,,0,0,0,2018-03-23,Cream is very light and feels rather nice. But I have a sensitive skin and this cream caused redness and irritation.,,fairLight,,dry,black,P394639,The True Cream Aqua Bomb,belif,38.0
16768,5639707037,3,0.0,0.875,16,2,14,2020-09-06,When I first tried this cleanser I thought it worked really well.. clean simple ingredients.. but after a while this product broke me out? It made my skin hot as I was washing with it. Can’t really explain the sensation but maybe it just happened with me because I have combination sensitive skin. It’s worth a try for someone with less sensitive skin.,Didn’t work for me but..,lightMedium,brown,combination,black,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
69117,11377799602,3,1.0,1.0,3,0,3,2020-04-29,"The moisturizer works best for me when applied in the morning after washing my face with water and before putting on makeup. I have seen a slight difference in skin improvement over using just my regular cetaphil lotion on my face. The consistency is a little thin so I don’t wear it at night. I need something a little thicker at night, as my face still feels dry after applying this after face wash.",,light,brown,combination,black,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
1875,29898596647,3,0.0,0.4117650091648102,17,10,7,2021-12-27,"It’s okay but did more harm for my sensitive lips than good. It is very thick and stays on well without being sticky, but you could buy Vaseline Lip Therapy with Cocoa Butter and save your money and get better results.","Okay, but Overrated",fair,green,oily,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
51789,1310316542,3,0.0,,0,0,0,2019-02-24,Not good if you have very dry mature skin.,,light,green,dry,blonde,P394639,The True Cream Aqua Bomb,belif,38.0
5252,11025215438,2,0.0,1.0,23,0,23,2020-07-07,"I wanted to love this magical potion, but it is essentially $26 Vaseline. I used to do the same thing with my lips at night using petroleum jelly... and this is the same result. Save yourself the cost!",Magical Vaseline,light,hazel,combination,blonde,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
80532,5186212190,2,0.0,,0,0,0,2021-08-14,"Don’t get the hype, tbh. Quite drying for a cleanser. It didn’t do anything bad to my skin but also didn’t do anything good? So not worth the price at all",Meh? Not worth the price,fair,,oily,,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
949,1786598737,3,0.0,0.3636359870433807,11,7,4,2022-07-17,Smell great but feel nice on the lips for about 15 minutes then it just disappears.Not worth the price. I’ve had longer lasting and better results with a basic lip chap.,not worth the hype,light,hazel,combination,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
54000,1600836886,5,,,0,0,0,2016-08-16,"As I have gotten older, my skin has gone from super dry to combination. I get really oily towards the end of the day especially when I am wearing just a tinted moisturizer/BB cream. I think one of the main reasons was that my moisturizer was just too thick for my transitioning skin. I was recommended aqua bomb at Sephora. I love it so much. First of all its so inexpensive... I used to pay almost twice the amount for the moisturizer that made me way too oily. Second of all, its so light. It sinks in so quickly and leaves my skin feeling fresh and hydrated without becoming oily during the day. It also doesn’t cause my skin to flake as some moisturizers geared specifically toward oily skin do. Overall amazing product for such a great price.",Great for combo skin,,,combination,,P394639,The True Cream Aqua Bomb,belif,38.0
26233,8895892813,2,,0.0,6,6,0,2016-11-16,"Got a sample of this from Sephora and decided to try it out. I have no idea how this was highly rated, but this product is super oily and greasy that I kept trying to figure out how this can be used on face. In fact I’m not even sure if I’d even use it on my hair - it is literally super oily!Maybe if I were to use it for a whole month, I’d be able to see the difference as how other users have rated it, but to be honest, I can’t see myself using this everyday! Its really like putting olive oil on my skin, just without the nasty smell. Maybe I’m using it wrong, maybe I should have just used 1 or 2 drops maximum instead of the whole sample sachet, if that’s the case, I blame the lack of how-to-use description on the product.",Not sure how this was highly rated,,,,,P218700,100 percent Pure Argan Oil,Josie Maran,49.0
29970,1759170481,1,,0.5882350206375122,17,7,10,2012-01-11,"The price of this oil is too high for what it’s worth. It does not absorb quickly and leave my skin greasy when it’s still on. But once I rinse my face, my skin feels very dry. So bottom line is that it feels greasy and uncomfortable; and dies up my skin ( I have very oily skin). Absolutely did not help my fine lines and wrinklesHowever, I must give it credit for treating my occasional acne. It does clear up my pimples in about 10 days.Tried it on my hair and did not add any shine, just felt greasy.Some people say they use it under make-up but come on, it’s so unrealistic because this oil feels just like cooking oil on your skin. How can someone use it under their make-up . I don’t understand. I started to think they got paid to write those reviews?",Not a miracle oil,fair,,oily,,P218700,100 percent Pure Argan Oil,Josie Maran,49.0
81123,6971501393,3,1.0,0.5,8,4,4,2021-04-30,"I will say this is def worth the hype. Over the past year I’ve had breakouts along my chin (maskne, hello!) and this really improved the overall look and feel of my skin. I was skeptical because influencers push this cleanser so I got the travel size and was amazed how it cleared up my skin. It is a little pricey, but if your struggling with maske, or irritation this really helps.",Worth the hype,light,blue,oily,blonde,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
77523,6614494485,3,1.0,1.0,5,0,5,2020-01-17,Slightly too drying for my skin. Made me itchy. It does clean well. Do not recommend for dry or sensitive skin types.,,tan,brown,dry,black,P411387,Superfood Antioxidant Cleanser,Youth To The People,39.0
67368,30770829404,3,0.0,0.8333330154418945,6,1,5,2022-08-01,"The moisturizer is very nice, but not worth it for the price in my opinion. I found it took a long time to absorb into a combination skin compared to my first aid beauty coconut water cream. It is too expensive for the quality in my opinion",,fair,blue,combination,brown,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
96672,8503083238,1,0.0,1.0,2,0,2,2022-06-02,Made my skin break out after first use. Had to throw it out,,lightMedium,brown,combination,black,P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0
33832,11273911684,3,0.0,,0,0,0,2019-05-12,Pretty good. I don’t think it’s anything special.,Nothing special,fair,blue,dry,blonde,P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,38.0
8778,8503089190,3,0.0,,0,0,0,2019-09-07,"This if an alright product. If you’re like me and like to try new products then go for it and see how you like it. However, for the price you can find better alternatives. This product is average. The laneige lip balm is AMAZING. It works better than the sleeping mask and is a few bucks cheaper. The sleeping mask doesn’t do anything incredible for my lips. I leave it overnight or during makeup prep and I don’t notice any difference between the benefits of the lip mask and a hydrating lip balm. It really only comes down to preference and budget. I won’t repurchase. I will however repurchase the laneige lip balm for the rest of my life! Lol",not worth it,light,brown,dry,black,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
44216,21352520963,2,1.0,,0,0,0,2019-07-04,"I really liked the benefits that the Dr. Dennis Gross Alpha Beta peel promised and I saw a reduction in pore size (hallelujah) but the ingredients and my skin were overall in conflict. I experienced drying and breakouts that make this product a bad fit for me. The packaging could also be less wasteful, but the individual packaging keeps the full set from drying out or getting contaminated between uses. Also make travel easier. I recommended the peel to friends that have less skin sensitivity issues than me.","I liked the product, but my skin didn't",fair,blue,combination,blonde,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
2367,2717413969,3,0.0,1.0,1,0,1,2021-09-07,Got this in the birthday gift pack. It is really hydrating but kind of thick. I like the feel and long term results of the Bite Lip Mask,,lightMedium,brown,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
3118,30118126383,3,0.0,,0,0,0,2021-04-09,"Smells great and I know it works for so many people but!! I have super sensitive skin that reacts poorly to literally anything, so I’m not sure if it’s the fragrance or what, but this left my lips super dry and almost sunburnt feeling after a few days of use. Smells amazing and love the way it feels when it’s on, but in the morning when I wake up my lips are burning. I’m sure its a great product, but just wanted to put it out there for anyone with super sensitive skin!!",,fair,green,dry,red,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
24053,1561363804,3,,,0,0,0,2010-10-12,"I found this cleanser to be mild and ineffective. It’s super gentle, which makes it great for sensitive skin but not for oil/combo skin. The texture is very slippery due to the protein and enzyme composition.The lather is neither foamy nor milky, just veryvery slippery.",Sensitive and Ineffective,lightMedium,,combination,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
47302,1198233573,5,,,0,0,0,2012-12-04,Love this. Feels like it is working same day used. Have noticed smoothness.,Renewing,,,,,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
49448,11859434401,3,0.0,0.75,8,2,6,2021-02-02,i loved the feeling of it on the skin but i think it’s caused irritation and small acne. i’m not sure why... my skin is sensitive and i’m thinking it’s because of the fragrance :( i would not buy it again.,not good for sensitive skin,light,brown,dry,brown,P394639,The True Cream Aqua Bomb,belif,38.0
79783,1405934975,3,0.0,0.6666669845581055,3,1,2,2022-05-07,"Has a great smell and feels really nice. But it completely stripped all moisture from my face. I’ve never felt my skin so tight and exhausted. I had to use 3x the normal amount of moisturizer. A few days of using this and my skin doesn’t feel good. I have combo skin and usually only get a little redness, but I think this is better suited for teens going through hormonal changes or people with very oily or acne prone skin.",Better for teens/extreme oily skin,lightMedium,green,combination,black,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
91404,8401647801,5,1.0,,0,0,0,2021-02-22,"Sunday Riley Good Genes All In One Lactic Acid, It does a good exfoliating, leaving my skin with more uniform toned and healthy brighter, clean & smooth, I felt less irritation over all, The citrus smells is tenuous, I finish the first bottle in around 15 the 18 days,  I use it every night before bed..really I can see and feel the difference on my skin. This is a gifted by SUNDAY RILEY!",,mediumTan,hazel,combination,brown,P309308,Good Genes All-In-One AHA Lactic Acid Treatment,Sunday Riley,122.0
27134,1310762935,3,,1.0,4,0,4,2014-12-30,I’ve tried multiple face oils and I would say this is decent but not great like some of the others. This is pretty oily and didn’t make my face as glowing and hydrated as the others.,average oil,,,,,P218700,100 percent Pure Argan Oil,Josie Maran,49.0
18408,1103088400,3,0.0,0.0,1,1,0,2019-01-15,I didn’t really find anything special about this cleanser. It did an ok job of getting my make up off but I found the smell wasn’t great. Wouldn’t buy this again.,Just ok,lightMedium,brown,combination,brown,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
82527,1672670847,2,0.0,0.2941179871559143,17,12,5,2020-06-05,"So I literally never write reviews but I am so upset and don’t want anyone else to make my mistake. I bought this cleanser to be my nighttime cleanser as I use a salicylic cleanser in the morning. I just wanted a nice gentle cleanser to use after my balm. After 3 uses it has stripped my skin. My skin is so textured and dry, which has never happened to me. I have combo skin and this was just not it for me.",Not for combo skin,fair,blue,combination,brown,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
79861,5943424356,2,0.0,1.0,2,0,2,2022-04-10,"Not the worst cleanser, I appreciate the glass packaging and makes it easy to refill/ reuse. I have already dry skin, and after using this with an oil cleansing balm, my skin is extremely dry after washing my face. For the cost of how expensive it is, I would say dry/ combo skin beware.",not the best for dry skin,medium,green,dry,blonde,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
22615,5706486477,4,,,0,0,0,2013-10-14,"Love the feel of this cleanser and probably will be my winter cleanser.. however, it does not remove all the makeup (I don’t wear foundation, occasionally use a BB cream!)I usually clean my face with a shisiedo cleanser then use this with my clarisonic.Its not the best cleanser.. but I might be repurchasing it since it feels amazing!",Love the feel and the smell,,,combination,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
46342,935816730,4,,,0,0,0,2016-06-13,"I love these little wipes.  I believe they do work and use them 2-3 times a week.  My skin feel sooo soft and is super clear, even one of my friends commented on my skin (which was very nice!).  I feel like they are exposing fresh skin that helps my other products absorb better.",Peel baby Peel!,,,,,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
64370,2608710020,1,0.0,0.5151519775390625,33,16,17,2019-09-21,"I didn’t like this balm at all the first time I used it, but was determined that it would grow on me, so I continued using it for over a month. In that time, the texture of my skin completely changed and I developed multiple breakouts, many of which were deep and cystic. It leaves a thick film on my skin, which won’t wash away even with a double cleanse with a different cleanser/water and a toner. Although I kept my eyes closed when using it to remove eye makeup, it also left a thick film in my eyes. I’ve attached a photo that shows a dirty cotton pad. This is from a toner that I swept over my skin after the balm, *and* a second cleanser. And the only makeup I wore this day was concealer, mascara and tinted brow gel.","Ineffective, clogs pores like mad",fairLight,blue,dry,blonde,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
96692,5224833296,1,0.0,1.0,1,0,1,2022-05-27,"First review. I know this gets raves so my two cents is negligible but for what it’s worth, this made me break out horribly. I have a very regimented skincare routine and this is the only new addition (I don’t wear makeup day to day) I wanted to try for summer. It has caused painful cysts on my face. I’m not allergic to anything and maybe it is a fluke, but I’m really disappointed.",,fair,blue,dry,brown,P411540,Cicapair Tiger Grass Color Correcting Treatment SPF 30,Dr. Jart+,52.0
72663,6748464957,3,0.0,,0,0,0,2018-05-17,Super heavy on the skin. I feel extremely oily. Doesn’t have a noticeable difference since one month used.,heavy cream,,,,,P427421,Protini Polypeptide Firming Refillable Moisturizer,Drunk Elephant,68.0
80895,9245107667,3,0.0,0.0,1,1,0,2021-07-14,"I saw this product everywhere and bought the small 2 oz. size to try it out. I’m glad I didn’t splurge on the l size. its a cleanser that gets the job done, but it leaves this weird almost-oily residue on my skin. For the cost, I can get WAY better cleansers from the drug store.",Over-Hyped But Gets the Job Done,light,green,combination,brown,P441644,Mini Superfood Antioxidant Cleanser,Youth To The People,14.0
42433,9330281909,1,0.0,0.625,32,12,20,2020-05-09,I’ve been using for 2 weeks. This has caused major breakouts. Plus several cystic acne spots. I am NOT happy at all about what I now have to deal with. I bought this to brighten. & better my skin. But I did not have acne like I do now. !,Breakouts,lightMedium,green,combination,brown,P269122,Alpha Beta Extra Strength Daily Peel Pads,Dr. Dennis Gross Skincare,92.0
35210,1005827763,1,,0.875,8,1,7,2016-12-16,"I have dry skin and am in my early thirties so my skin has started to show its first signs of wear. I have been using several brands of moisturizer and decided to try this one because of the mostly positive reviews.It did not work for my skin. My skin is very dry and flaky and I have hormonal acne and constant outbreaks on my chin area. This felt like it would not absorb into my skin. It sat on top and felt very greasy and hours after applying I would touch my face and my fingertips would be shiny and greasy. I only saw one reviewer who mentioned this so it may be a rare side effect. I did not notice a smell for this one but I prefer non fragrant moisturizers so it does not upset my  skin.",Did not absorb on my dry skin,,,dry,,P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,38.0
21767,5186201485,5,,1.0,6,0,6,2015-02-22,Only cleanser I will ever use again! Gentle enough for everyday use yet strong enough to remove every trace of eye makeup too. I have recommended this cleanser to many friends and I have received the same reaction as mine.,Best of the best!,,,combination,,P7880,Soy Hydrating Gentle Face Cleanser,fresh,39.0
74408,6341291441,3,1.0,1.0,2,0,2,2021-11-27,"A little to drying for my type of combination skin, but still a great cleanser. I’d recommend this for someone with oily skin or combo skin that’s on the oily side.",,fair,blue,combination,red,P411387,Superfood Antioxidant Cleanser,Youth To The People,39.0
14633,5629092210,1,0.0,0.8181819915771484,11,2,9,2018-02-13,"Used this about three times. The first two times I thought nothing of it because I was using a similar product during the day that I thought was causing an allergic reaction on my lips so I threw it out. When I used it again, my allergy came back and it lasts a long time. Thankfully the sample was from an Ipsy bag so I never spent my own money on it but beware just in case.",,fair,hazel,combination,brown,P420652,Lip Sleeping Mask Intense Hydration with Vitamin C,LANEIGE,24.0
53192,7678628328,1,0.0,,0,0,0,2017-09-24,I have mature skin and need more of a moisturizer. This felt like tacky water based creme,"This was a dud, not a bomb",light,hazel,combination,blonde,P394639,The True Cream Aqua Bomb,belif,38.0
64108,11592572108,5,1.0,,0,0,0,2019-12-10,"I rely on cleansing balms for my double cleanse routine. Since using this product, I’ve noticed that not only does it melt away makeup, but my face has gotten smoother. Weirdly enough, I also like the scent it emits. I typically order cleansing balms overseas (Korea, etc.,) but I think I might make this my go-to staple. Really awesome product, highly recommend it.",Squeaky green clean,light,brown,combination,black,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
35039,2262492732,5,,1.0,1,0,1,2017-02-20,Such a hydrating moisturizer! My face is finally back to normal. I have never found a moisturizer this good!,amazing,,,combination,,P248407,Ultra Repair Cream Intense Hydration,First Aid Beauty,38.0
61779,1319450487,1,0.0,,0,0,0,2022-01-07,"Not worth the hype. Have to scrub rigorously to get even stubborn waterproof eye makeup off. Also like others have stated, if used anywhere near the eyes, it causes temporary blurriness or “blindness” for up to 15 minutes (For me anyways). Definitely not worth it for the price, there are better options out there!",Not Worth The Hype.,,,,,P450271,Green Clean Makeup Meltaway Cleansing Balm Limited Edition Jumbo,Farmacy,60.0
55849,22606312978,2,0.0,0.5,2,1,1,2021-08-22,I have dry skin and this balm irritates my skin and leaves it red for a while after use. I use this as the first cleanse. I don’t mind the lime smell and it isn’t a strong fragrance. But unfortunately I can not use this.  Pricey compared to other options.,,fair,blue,normal,blonde,P417238,Green Clean Makeup Removing Cleansing Balm,Farmacy,36.0
49573,8616938665,3,1.0,1.0,5,0,5,2020-10-29,"This cream was a nice hydration kick from my oily combination skin during these winter months. It’s about the only time I’ll be able to use it cuz the rest of the year I am oily. the texture was really nice and lightweight and absorbed really fast it did not leave an oily residue on the surface of my skin. I did want it to do a little bit more for my pores and my shine, but no change there. I would recommend it to a person looking for a mild hydration kick or boost to the skin.",,tan,brown,combination,brown,P394639,The True Cream Aqua Bomb,belif,38.0
